"id","author","description","guid","to","likecount","link","pubdate","replycount","title","authorChannelUrl"
"2121","@user-eh6gs4lx3u","Di sana aman bang? Opm gmana masih buat rusuh gak","UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3okrNlYPvd","@user-vh3qc2lj1t","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3okrNlYPvd","5/24/2024 6:20","0","Di sana aman bang? Opm gmana masih buat rusuh gak","http://www.youtube.com/@user-eh6gs4lx3u"
"2122","@Ade_Nufi_Prasetia","Sudah tersedia tinggal check out keranjang aja","UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3oq1INcNzG","@user-vh3qc2lj1t","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3oq1INcNzG","5/24/2024 7:05","0","Sudah tersedia tinggal check out keranjang aja","http://www.youtube.com/@Ade_Nufi_Prasetia"
"2123","@fiszalohoiwutun9025","â€‹@@user-eh6gs4lx3u ini papua selatan brooo Papua yg paling aman untuk di tempat dan bisa di sebut juga indonesia mini","UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3qFF80xEOb","@user-vh3qc2lj1t","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyxcWSjCsrn4mw8y6x4AaABAg.A3ndouvc4FPA3qFF80xEOb","5/24/2024 20:14","0","â€‹@@user-eh6gs4lx3u ini papua selatan brooo Papua yg paling aman untuk di tempat dan bisa di sebut juga indonesia mini","http://www.youtube.com/@fiszalohoiwutun9025"
"2124","@sius.de.l1562","Pusing ngebabat rt rw net...masuk dah starlink.. bakal head to head isp legal   rt rw net ilegal makin menjamur ðŸ¤£ðŸ¤£ ..","UgyyWFXq1AoAKxhDqd94AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyyWFXq1AoAKxhDqd94AaABAg","5/23/2024 19:59","0","Pusing ngebabat rt rw net...masuk dah starlink.. bakal head to head isp legal   rt rw net ilegal makin menjamur ðŸ¤£ðŸ¤£ ..","http://www.youtube.com/@sius.de.l1562"
"2125","@turudek1362","main di becek2 bang","UgyyO3Aw1zcKMV83e6Z4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyyO3Aw1zcKMV83e6Z4AaABAg","5/23/2024 19:57","0","main di becek2 bang","http://www.youtube.com/@turudek1362"
"2126","@imronhuda5834","Indihome ketar ketir hahaha","UgxEdXKFqLohEayNchh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxEdXKFqLohEayNchh4AaABAg","5/23/2024 19:55","0","Indihome ketar ketir hahaha","http://www.youtube.com/@imronhuda5834"
"2127","@Roni_Story20","Waw","UgykydM1GnGG6B7auYZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgykydM1GnGG6B7auYZ4AaABAg","5/23/2024 19:54","0","Waw","http://www.youtube.com/@Roni_Story20"
"2128","@V_Projct","Banyakin internet gratis tiap kota pakai ini cocok","UgzmTpDpCk-oDxllPUR4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzmTpDpCk-oDxllPUR4AaABAg","5/23/2024 19:54","0","Banyakin internet gratis tiap kota pakai ini cocok","http://www.youtube.com/@V_Projct"
"2129","@LastVideo1108","Bang itu miya nya suka nyuri buf gak","UgwFDmyLxH1xSfMRsSl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwFDmyLxH1xSfMRsSl4AaABAg","5/23/2024 19:52","0","Bang itu miya nya suka nyuri buf gak","http://www.youtube.com/@LastVideo1108"
"2130","@Kenzepepzz","Kalo hujan es ditaruh di atap gmn tuh ðŸ˜‚","UgxrAO0QLNExRmFPlsJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxrAO0QLNExRmFPlsJ4AaABAg","5/23/2024 19:52","0","Kalo hujan es ditaruh di atap gmn tuh ðŸ˜‚","http://www.youtube.com/@Kenzepepzz"
"2131","@AyuKomang20-xk1oh","cool","Ugxu6RgOlCBB3FK4Ki94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxu6RgOlCBB3FK4Ki94AaABAg","5/23/2024 19:52","0","cool","http://www.youtube.com/@AyuKomang20-xk1oh"
"2132","@cheppysinggih5654","Kl gerak bisa nggak? Coba pasang di atas mobil... speed brp koneksinya terganggu?","UgyuiXVLEUI1hfit-8B4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyuiXVLEUI1hfit-8B4AaABAg","5/23/2024 19:49","0","Kl gerak bisa nggak? Coba pasang di atas mobil... speed brp koneksinya terganggu?","http://www.youtube.com/@cheppysinggih5654"
"2133","@muhamadadryan3639","Alatnya dikit kelemahan tapi kalau di indo, kayaknya baru pasang 1-2 Minggu di maling dah tu dari rumah","UgwFNuRd-dRFrWekygV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwFNuRd-dRFrWekygV4AaABAg","5/23/2024 19:48","1","Alatnya dikit kelemahan tapi kalau di indo, kayaknya baru pasang 1-2 Minggu di maling dah tu dari rumah","http://www.youtube.com/@muhamadadryan3639"
"2134","@bangjono3087","Yanjangan dipasang la. Cari tempat aman","UgwFNuRd-dRFrWekygV4AaABAg.A3ncXo2Hb78A3ndZNNMoFQ","@muhamadadryan3639","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwFNuRd-dRFrWekygV4AaABAg.A3ncXo2Hb78A3ndZNNMoFQ","5/23/2024 19:57","0","Yanjangan dipasang la. Cari tempat aman","http://www.youtube.com/@bangjono3087"
"2135","@dimaspratamajaya","Tranding 2 bro","UgwiwHh_oB1X-SNEz3J4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwiwHh_oB1X-SNEz3J4AaABAg","5/23/2024 19:45","0","Tranding 2 bro","http://www.youtube.com/@dimaspratamajaya"
"2136","@radensutikno2309","udah deh nih om elon makin kaya raya nih gila tagetmarketnya satu planet bumi baik kota maupun desa gila sih ini","Ugz4iduYZEQIF2T2Cjt4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz4iduYZEQIF2T2Cjt4AaABAg","5/23/2024 19:45","0","udah deh nih om elon makin kaya raya nih gila tagetmarketnya satu planet bumi baik kota maupun desa gila sih ini","http://www.youtube.com/@radensutikno2309"
"2137","@ronniegto2821","Bang,kalau boleh cobain taruh di atap bis atau mobil yang bergerak 60-80km/jam, kira kira masih ok gak internet nya, Semangat terus...","UgzggXAD2J4OkZU6mB94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzggXAD2J4OkZU6mB94AaABAg","5/23/2024 19:45","0","Bang,kalau boleh cobain taruh di atap bis atau mobil yang bergerak 60-80km/jam, kira kira masih ok gak internet nya, Semangat terus...","http://www.youtube.com/@ronniegto2821"
"2138","@fachriansyah1641","penasaran apa kata FElers ðŸ˜‚","UgxFsm4M8IibdRv7Zmt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxFsm4M8IibdRv7Zmt4AaABAg","5/23/2024 19:41","0","penasaran apa kata FElers ðŸ˜‚","http://www.youtube.com/@fachriansyah1641"
"2139","@rangermerah2425","Alhamdulillah, dri dlu di cuekin sm indihome, mau pasang aja bnyk bgt alesan,,, skrg bkalan mencret ni indihome, mampus","UgzsABSH8eaTjbg2T414AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzsABSH8eaTjbg2T414AaABAg","5/23/2024 19:41","0","Alhamdulillah, dri dlu di cuekin sm indihome, mau pasang aja bnyk bgt alesan,,, skrg bkalan mencret ni indihome, mampus","http://www.youtube.com/@rangermerah2425"
"2140","@ridwanriddd9861","Maaf bang david, tempat seperti masih ada sinyalnya... Coba starlink nya di puncak gunung, sekalian muncak... Itu jauh lebih bisa diuji starlink nya... Hanya saran bang.. terimakasih","Ugzv2Qlk0aij6r3vb1F4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzv2Qlk0aij6r3vb1F4AaABAg","5/23/2024 19:39","0","Maaf bang david, tempat seperti masih ada sinyalnya... Coba starlink nya di puncak gunung, sekalian muncak... Itu jauh lebih bisa diuji starlink nya... Hanya saran bang.. terimakasih","http://www.youtube.com/@ridwanriddd9861"
"2141","@AlfioMatcha","Satelit Satria 01 harga 8T kemana ya ? Awoqwoqwoq","UgwzhT3Qjun_7MJ1hjh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwzhT3Qjun_7MJ1hjh4AaABAg","5/23/2024 19:34","0","Satelit Satria 01 harga 8T kemana ya ? Awoqwoqwoq","http://www.youtube.com/@AlfioMatcha"
"2142","@rahmatkurniawan2449","Kedepannya bisa jadi starlink membuat hp sendiri yang berisikan aplikasinya sendiri. Keren idenya. Dari satelit, hp  aplikasi terintegrasi punya elon sendiri.ðŸ˜","UgzsK3mj4u3eJqokXWF4AaABAg","","6","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzsK3mj4u3eJqokXWF4AaABAg","5/23/2024 19:34","0","Kedepannya bisa jadi starlink membuat hp sendiri yang berisikan aplikasinya sendiri. Keren idenya. Dari satelit, hp  aplikasi terintegrasi punya elon sendiri.ðŸ˜","http://www.youtube.com/@rahmatkurniawan2449"
"2143","@Opikloh31Loh","ok","Ugz9oZWACBm4sjKUngR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz9oZWACBm4sjKUngR4AaABAg","5/23/2024 19:32","0","ok","http://www.youtube.com/@Opikloh31Loh"
"2144","@alkoholikgoks8239","Sih merah mulai tersaingi, di komplain jawaban nya cuman reset ulang aja modemnya ðŸ˜…","UgwjGLzl3mcWg8qlEaN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwjGLzl3mcWg8qlEaN4AaABAg","5/23/2024 19:31","0","Sih merah mulai tersaingi, di komplain jawaban nya cuman reset ulang aja modemnya ðŸ˜…","http://www.youtube.com/@alkoholikgoks8239"
"2145","@tonirizkina7425","Kok ga ada logo bea cukainya bang?ðŸ˜‚","UgxrdSQO7l-qsPGZatd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxrdSQO7l-qsPGZatd4AaABAg","5/23/2024 19:28","0","Kok ga ada logo bea cukainya bang?ðŸ˜‚","http://www.youtube.com/@tonirizkina7425"
"2146","@Ramadhan-fc7zv","Bang untuk adaptor ethernet nya beli di mana ya? Di web starlink saya cek gak ada.","Ugz42V6Pg6_lo2Mtgux4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugz42V6Pg6_lo2Mtgux4AaABAg","5/23/2024 19:25","0","Bang untuk adaptor ethernet nya beli di mana ya? Di web starlink saya cek gak ada.","http://www.youtube.com/@Ramadhan-fc7zv"
"2147","@bomberman5424","Ini cuma sekali byr buat byr alat aja kah? Atau tetap byr bulanan gtu ya?","Ugzb-V-e83CB0eZS-1h4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzb-V-e83CB0eZS-1h4AaABAg","5/23/2024 19:24","0","Ini cuma sekali byr buat byr alat aja kah? Atau tetap byr bulanan gtu ya?","http://www.youtube.com/@bomberman5424"
"2148","@derudebu01","kelemahannya = kalau dicuri karena harganya mahal dan ditempatkan di luar ruangan","UgxACmp2N10yoXpjkZh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxACmp2N10yoXpjkZh4AaABAg","5/23/2024 19:23","0","kelemahannya = kalau dicuri karena harganya mahal dan ditempatkan di luar ruangan","http://www.youtube.com/@derudebu01"
"2149","@firdidf8830","Ini pemyelamat dari koruptor bts ðŸ˜…ðŸ˜…","UgzRH7EdLeRuTs6cpXt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzRH7EdLeRuTs6cpXt4AaABAg","5/23/2024 19:20","0","Ini pemyelamat dari koruptor bts ðŸ˜…ðŸ˜…","http://www.youtube.com/@firdidf8830"
"2150","@Hendri_febrian","Aman kah bang dari petir?","UgwegHtzR7EKW3pEEtt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwegHtzR7EKW3pEEtt4AaABAg","5/23/2024 19:15","0","Aman kah bang dari petir?","http://www.youtube.com/@Hendri_febrian"
"2151","@rahmattoss","Ngakak pas bang David live IG..ðŸ˜‚ðŸ˜‚ðŸ˜‚ followers langsung garcep","Ugzc4yaqN1GxMnkQSep4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzc4yaqN1GxMnkQSep4AaABAg","5/23/2024 19:12","0","Ngakak pas bang David live IG..ðŸ˜‚ðŸ˜‚ðŸ˜‚ followers langsung garcep","http://www.youtube.com/@rahmattoss"
"2152","@BatamPalembang-po7lu","Teknologi semakin berkembangðŸ˜Š","UgxcDfVJr-DVbDSsM114AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxcDfVJr-DVbDSsM114AaABAg","5/23/2024 19:11","0","Teknologi semakin berkembangðŸ˜Š","http://www.youtube.com/@BatamPalembang-po7lu"
"2153","@timnasindonesia2045","bahaya ga mas?","UgztTyZeWwV7wIV4kzx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgztTyZeWwV7wIV4kzx4AaABAg","5/23/2024 19:00","0","bahaya ga mas?","http://www.youtube.com/@timnasindonesia2045"
"2154","@loppatvchannel1020","Kelemahannya kalo dibawa ke hutan terus nyari colokan listriknya dimana","UgyVdyaMzQsY2HwZcId4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyVdyaMzQsY2HwZcId4AaABAg","5/23/2024 18:54","0","Kelemahannya kalo dibawa ke hutan terus nyari colokan listriknya dimana","http://www.youtube.com/@loppatvchannel1020"
"2155","@riojunior688","harus nya bisa simpan tenaga matahari sih","UgxSFSkLiDAGCRFuLwd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxSFSkLiDAGCRFuLwd4AaABAg","5/23/2024 18:54","0","harus nya bisa simpan tenaga matahari sih","http://www.youtube.com/@riojunior688"
"2156","@gunanta6777","â¤INDIHOME HAYOOO SENTUH RAKYAT SIAPI YG MURAH2 TERJANGKAU....","Ugyyap8OK1PwU1_5bkt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyyap8OK1PwU1_5bkt4AaABAg","5/23/2024 18:54","0","â¤INDIHOME HAYOOO SENTUH RAKYAT SIAPI YG MURAH2 TERJANGKAU....","http://www.youtube.com/@gunanta6777"
"2157","@ShidqiyyahShitaWildani","Gegara starlink, internet yg lain jadi lemot. Awokawokawok","UgzYBTrMw_pqxco0Q7p4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzYBTrMw_pqxco0Q7p4AaABAg","5/23/2024 18:53","0","Gegara starlink, internet yg lain jadi lemot. Awokawokawok","http://www.youtube.com/@ShidqiyyahShitaWildani"
"2158","@gunanta6777","PETANI SEPERTI KAMI 750 PER BULAN TUK BELI BERAS SAJA BROOO","UgyHkrUAUGN3pvicjRF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyHkrUAUGN3pvicjRF4AaABAg","5/23/2024 18:52","0","PETANI SEPERTI KAMI 750 PER BULAN TUK BELI BERAS SAJA BROOO","http://www.youtube.com/@gunanta6777"
"2159","@TUKANGGASSS","keren","UgyDAAhZX-TeHrTQyQJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyDAAhZX-TeHrTQyQJ4AaABAg","5/23/2024 18:51","0","keren","http://www.youtube.com/@TUKANGGASSS"
"2160","@gunanta6777","INI MANTAP UNTUK YG MAMPU2.....TAPI MAMPUS UNTUK KITA YG TIDAK PUNYA DUIT...KARENA MAHAL BROOOOO","UgyPedBDvqJdj_bshX54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyPedBDvqJdj_bshX54AaABAg","5/23/2024 18:50","0","INI MANTAP UNTUK YG MAMPU2.....TAPI MAMPUS UNTUK KITA YG TIDAK PUNYA DUIT...KARENA MAHAL BROOOOO","http://www.youtube.com/@gunanta6777"
"2161","@user-zm6fn6km1i","ohhh jadi inet saat ini pake kabel (BTS).... kirain beneran satelit...(upzz yang paham2 aja deh )","Ugyrn7kSmd_9eb6SCHV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyrn7kSmd_9eb6SCHV4AaABAg","5/23/2024 18:42","0","ohhh jadi inet saat ini pake kabel (BTS).... kirain beneran satelit...(upzz yang paham2 aja deh )","http://www.youtube.com/@user-zm6fn6km1i"
"2162","@buditrianto4086","Kerjanya kasar....hancur barangÂ² ðŸ˜‚","UgwwlVG4xDIesl0wJ6h4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwwlVG4xDIesl0wJ6h4AaABAg","5/23/2024 18:42","0","Kerjanya kasar....hancur barangÂ² ðŸ˜‚","http://www.youtube.com/@buditrianto4086"
"2163","@rizkifadilah3806","teknologi ini tidak cocok untuk penganut bumi datar","UgxVUKYUleQkerIoG5t4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxVUKYUleQkerIoG5t4AaABAg","5/23/2024 18:32","0","teknologi ini tidak cocok untuk penganut bumi datar","http://www.youtube.com/@rizkifadilah3806"
"2164","@user-pv2bq9ie6u","Cocok buat orang yang kerjanya pindah pindah kota","Ugx45eGfJgo7NLuEz714AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx45eGfJgo7NLuEz714AaABAg","5/23/2024 18:31","0","Cocok buat orang yang kerjanya pindah pindah kota","http://www.youtube.com/@user-pv2bq9ie6u"
"2165","@user-pv2bq9ie6u","Aman dari petirkan bang ?ðŸ˜‚","UgzMrnF_58EdfdOCjWt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzMrnF_58EdfdOCjWt4AaABAg","5/23/2024 18:26","0","Aman dari petirkan bang ?ðŸ˜‚","http://www.youtube.com/@user-pv2bq9ie6u"
"2166","@haerulakbar7527","klo buat komplek perumahan yg minim ekonomi.. bisa lah patungan 5 sampai 10 rumah biar akses internet murah meriah gotong royong.. klo buat individu 700rban/bulan berat juga sih..","Ugx3Ko2190j0pRvonVB4AaABAg","","25","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg","5/23/2024 18:23","8","klo buat komplek perumahan yg minim ekonomi.. bisa lah patungan 5 sampai 10 rumah biar akses internet murah meriah gotong royong.. klo buat individu 700rban/bulan berat juga sih..","http://www.youtube.com/@haerulakbar7527"
"2167","@goblo99","Ea bnar. .klo 80 RB/orang GX trlalu mahal. Minimal 10 org...","Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qY4fRLrqv","@haerulakbar7527","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qY4fRLrqv","5/24/2024 22:58","0","Ea bnar. .klo 80 RB/orang GX trlalu mahal. Minimal 10 org...","http://www.youtube.com/@goblo99"
"2168","@ahmadsukron1913","Jangan lupa iuran beli router dan adapternya","Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qgbMd5BGn","@haerulakbar7527","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qgbMd5BGn","5/25/2024 0:22","0","Jangan lupa iuran beli router dan adapternya","http://www.youtube.com/@ahmadsukron1913"
"2169","@rickyneilkarsten6138","â€‹@@goblo99ati2 tar pada lomba download trs ngelag bisa baku hantam.. Hahahaga","Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qlNLhV1xV","@haerulakbar7527","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3qlNLhV1xV","5/25/2024 1:03","0","â€‹@@goblo99ati2 tar pada lomba download trs ngelag bisa baku hantam.. Hahahaga","http://www.youtube.com/@rickyneilkarsten6138"
"2170","@BurhanuddinYahya-rl7bk","emng bisa di rt/rw net? bukannya rawan kebanned sama starlink","Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3rPqE0aHRS","@haerulakbar7527","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3rPqE0aHRS","5/25/2024 7:06","0","emng bisa di rt/rw net? bukannya rawan kebanned sama starlink","http://www.youtube.com/@BurhanuddinYahya-rl7bk"
"2171","@ahmadyani2390","Gak bisa sih bang, ke detect dia ðŸ˜‚","Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3rQwWx1EWW","@haerulakbar7527","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx3Ko2190j0pRvonVB4AaABAg.A3nTmJG7D5sA3rQwWx1EWW","5/25/2024 7:15","0","Gak bisa sih bang, ke detect dia ðŸ˜‚","http://www.youtube.com/@ahmadyani2390"
"2172","@hazdn","kemenangan bagi pengusaha rt/rw net, nangid indohome g laku. anggap aj dapat kecepatan 200mb kemudian dibagi 20 orang Ã—150rb tiap orang dapat 3jt. harga bisa dinaikkan tergantung kesulitan internet","UgwQBwNdb3VZxYQ2dLF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwQBwNdb3VZxYQ2dLF4AaABAg","5/23/2024 18:19","0","kemenangan bagi pengusaha rt/rw net, nangid indohome g laku. anggap aj dapat kecepatan 200mb kemudian dibagi 20 orang Ã—150rb tiap orang dapat 3jt. harga bisa dinaikkan tergantung kesulitan internet","http://www.youtube.com/@hazdn"
"2173","@cuxhorse3191","Indihome ketar ketir, bayarnya mahal, internet masih ngadat, sering troble ðŸ˜…, telat bayar d denda, giliran troble ga ada diskon ðŸ”¥ðŸ”¥ðŸ”¥","Ugw7y9MXqC63DE4EbO54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugw7y9MXqC63DE4EbO54AaABAg","5/23/2024 18:18","0","Indihome ketar ketir, bayarnya mahal, internet masih ngadat, sering troble ðŸ˜…, telat bayar d denda, giliran troble ga ada diskon ðŸ”¥ðŸ”¥ðŸ”¥","http://www.youtube.com/@cuxhorse3191"
"2174","@rudigunawan5784","Gimana kabar Menkominfo "" internet cepat buat apa ?? "" ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜…","UgyuaP-3nqNH8mEx4ed4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyuaP-3nqNH8mEx4ed4AaABAg","5/23/2024 18:12","0","Gimana kabar Menkominfo "" internet cepat buat apa ?? "" ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜…","http://www.youtube.com/@rudigunawan5784"
"2175","@pww4293","Kayaknya di video ini kurang penekanan edukasi bahwa Starlink ini bukan barang substitusi bisa menggantikan seluruh inet yang ada di bumi ini. Banyak yang mengira ini solusi untuk mengurangi keruwetan fiber dan bisa menghilangkan fiber di jalanan. Padahal internet itu perlu kapasitas bandwidth besar ribuan puluhan ribu Terabit per detik jadi kalau semua ditopang hanya dengan udara dan satelit ya gak kuat satelitnya. Inet kabel fiber itu tetap menjadi jalur utama, buat jalur ke rumah ataupun jalur antara kota antara benua (kabel fiber bawah laut). Latency nya juga kecil jadi gak ngelag kalau online gaming. Masangnya juga lebih murah gak perlu buat roket luncurkan satelit. Cuman memang PR kesmrawutan fiber ini perlu dibenahi. Kabel semrawut ya karena di Indonesia hampir tidak pernah ada regulasi perda tiang utilitas bersama yang terjangkau jadi semua ISP mau gak mau pasang tiang sendiri untuk menekan harga. Kalau ISP mau sewa tiang PLN mereka disuruh bayar sewa mahal dan PLN pun punya ISP (Iconplus) mereka sendiri jadi gak mau tersaingi.","UgyCneAauRmijBeAsVp4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyCneAauRmijBeAsVp4AaABAg","5/23/2024 18:09","0","Kayaknya di video ini kurang penekanan edukasi bahwa Starlink ini bukan barang substitusi bisa menggantikan seluruh inet yang ada di bumi ini. Banyak yang mengira ini solusi untuk mengurangi keruwetan fiber dan bisa menghilangkan fiber di jalanan. Padahal internet itu perlu kapasitas bandwidth besar ribuan puluhan ribu Terabit per detik jadi kalau semua ditopang hanya dengan udara dan satelit ya gak kuat satelitnya. Inet kabel fiber itu tetap menjadi jalur utama, buat jalur ke rumah ataupun jalur antara kota antara benua (kabel fiber bawah laut). Latency nya juga kecil jadi gak ngelag kalau online gaming. Masangnya juga lebih murah gak perlu buat roket luncurkan satelit. Cuman memang PR kesmrawutan fiber ini perlu dibenahi. Kabel semrawut ya karena di Indonesia hampir tidak pernah ada regulasi perda tiang utilitas bersama yang terjangkau jadi semua ISP mau gak mau pasang tiang sendiri untuk menekan harga. Kalau ISP mau sewa tiang PLN mereka disuruh bayar sewa mahal dan PLN pun punya ISP (Iconplus) mereka sendiri jadi gak mau tersaingi.","http://www.youtube.com/@pww4293"
"2176","@Lzuikaku","sayang mahal","UgyfP0JmEe3OPqQObCd4AaABAg","","3","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyfP0JmEe3OPqQObCd4AaABAg","5/23/2024 18:05","1","sayang mahal","http://www.youtube.com/@Lzuikaku"
"2177","@Morgan27773","khusus org kaya :)","UgyfP0JmEe3OPqQObCd4AaABAg.A3nRkzypm3PA3nS6igY75w","@Lzuikaku","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyfP0JmEe3OPqQObCd4AaABAg.A3nRkzypm3PA3nS6igY75w","5/23/2024 18:08","0","khusus org kaya :)","http://www.youtube.com/@Morgan27773"
"2178","@Gritzz11","Emng luar biasa elon musk","UgyUws8n3sdew0Q-fDl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyUws8n3sdew0Q-fDl4AaABAg","5/23/2024 17:55","0","Emng luar biasa elon musk","http://www.youtube.com/@Gritzz11"
"2179","@gpiofficialid","Mantap bang","UgznQSg63Eg1IGO5GnZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgznQSg63Eg1IGO5GnZ4AaABAg","5/23/2024 17:53","0","Mantap bang","http://www.youtube.com/@gpiofficialid"
"2180","@user-wg2hs8cu1j","beli 1x make seumur hidup ( selama gak rusak )","UgxalJ8O1wh7KJRLAtl4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxalJ8O1wh7KJRLAtl4AaABAg","5/23/2024 17:45","0","beli 1x make seumur hidup ( selama gak rusak )","http://www.youtube.com/@user-wg2hs8cu1j"
"2181","@arhgamers39","Klau kenak air gmn ya","UgxzBwbya3_oQN61m4t4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxzBwbya3_oQN61m4t4AaABAg","5/23/2024 17:40","0","Klau kenak air gmn ya","http://www.youtube.com/@arhgamers39"
